date,temperature,humidity,luminosity
2019-12-04 15:22:17.931,21.7,35.2,229
2019-12-04 15:22:20.208,21.7,35.2,231
2019-12-04 15:22:22.486,21.8,35.2,229
2019-12-04 15:22:24.758,21.7,35.2,229
2019-12-04 15:22:27.036,21.8,35.2,231
2019-12-04 15:22:29.313,21.7,35.2,229
2019-12-04 15:22:31.590,21.7,35.2,229
2019-12-04 15:22:33.868,21.7,35.2,229
2019-12-04 15:22:36.140,21.8,35.3,229
2019-12-04 15:22:38.418,21.7,35.2,229
2019-12-04 15:22:40.695,21.7,35.2,229
2019-12-04 15:22:42.974,21.7,35.2,229
2019-12-04 15:22:45.245,21.8,35.2,229
2019-12-04 15:22:47.523,21.7,35.1,229
2019-12-04 15:22:49.801,21.8,35.2,229
2019-12-04 15:22:52.078,21.7,35.0,229
2019-12-04 15:22:54.355,21.7,35.0,227
2019-12-04 15:22:56.628,21.7,35.0,227
2019-12-04 15:22:58.905,21.7,34.9,229
2019-12-04 15:23:01.182,21.7,35.0,229
2019-12-04 15:23:03.460,21.7,35.1,229
2019-12-04 15:23:05.737,21.5,35.1,229
2019-12-04 15:23:08.014,21.7,35.3,227
2019-12-04 15:23:10.287,21.7,35.3,229
2019-12-04 15:23:12.565,21.7,35.3,227
2019-12-04 15:23:14.842,21.8,35.4,229
2019-12-04 15:23:17.119,21.7,35.3,227
2019-12-04 15:23:19.392,21.7,35.4,227
2019-12-04 15:23:21.670,21.7,35.4,229
2019-12-04 15:23:23.947,21.7,35.4,227
2019-12-04 15:23:26.225,21.7,35.4,231
2019-12-04 15:23:28.501,21.8,35.5,231
2019-12-04 15:23:30.775,21.7,35.5,227
2019-12-04 15:23:33.051,21.7,35.5,226
2019-12-04 15:23:35.330,21.7,35.6,223
2019-12-04 15:23:37.607,21.7,35.5,223
2019-12-04 15:23:39.883,21.7,35.5,225
2019-12-04 15:23:42.157,21.7,35.5,225
2019-12-04 15:23:44.435,21.7,35.5,226
2019-12-04 15:23:46.711,21.8,35.6,227
2019-12-04 15:23:48.989,21.7,35.6,226
2019-12-04 15:23:51.267,21.7,35.7,227
2019-12-04 15:23:53.543,21.7,35.7,227
2019-12-04 15:23:55.817,21.7,35.8,223
2019-12-04 15:23:58.095,21.8,35.9,223
2019-12-04 15:24:00.372,21.7,35.8,225
2019-12-04 15:24:02.649,21.7,35.8,226
2019-12-04 15:24:04.921,21.8,35.9,229
2019-12-04 15:24:07.198,21.8,36.0,227
2019-12-04 15:24:09.476,21.7,36.0,229
2019-12-04 15:24:11.753,21.5,35.8,226
2019-12-04 15:24:14.032,21.7,36.0,227
2019-12-04 15:24:16.304,21.7,35.9,227
2019-12-04 15:24:18.581,21.9,36.1,229
2019-12-04 15:24:20.858,21.8,35.9,229
2019-12-04 15:24:23.135,21.7,35.8,229
2019-12-04 15:24:25.409,21.8,35.8,231
2019-12-04 15:24:27.685,21.7,35.7,229
2019-12-04 15:24:29.963,21.8,35.7,231
2019-12-04 15:24:32.241,21.7,35.6,229
2019-12-04 15:24:34.518,21.8,35.6,227
2019-12-04 15:24:36.791,21.8,35.5,227
2019-12-04 15:24:39.068,21.8,35.5,227
2019-12-04 15:24:41.345,21.7,35.4,227
2019-12-04 15:24:43.623,21.8,35.5,229
2019-12-04 15:24:45.900,21.8,35.4,229
2019-12-04 15:24:48.173,21.8,35.3,231
2019-12-04 15:24:50.451,21.8,35.3,227
2019-12-04 15:24:52.727,21.8,35.3,227
2019-12-04 15:24:55.005,21.8,35.2,227
2019-12-04 15:24:57.282,21.8,35.2,229
2019-12-04 15:24:59.557,21.7,35.1,227
2019-12-04 15:25:01.833,21.8,35.2,227
2019-12-04 15:25:04.111,21.8,35.2,227
2019-12-04 15:25:06.387,21.8,35.2,227
2019-12-04 15:25:08.665,21.8,35.2,227
2019-12-04 15:25:10.938,21.8,35.2,227
2019-12-04 15:25:13.215,21.7,35.2,229
2019-12-04 15:25:15.493,21.8,35.3,229
2019-12-04 15:25:17.769,21.8,35.3,225
2019-12-04 15:25:20.043,21.7,35.2,223
2019-12-04 15:25:22.320,21.8,35.2,225
2019-12-04 15:25:24.597,21.8,35.3,225
2019-12-04 15:25:26.874,21.8,35.3,225
2019-12-04 15:25:29.151,21.8,35.3,226
2019-12-04 15:25:31.426,21.8,35.3,227
2019-12-04 15:25:33.703,21.7,35.2,227
2019-12-04 15:25:35.979,21.7,35.3,227
2019-12-04 15:25:38.256,21.7,35.3,229
2019-12-04 15:25:40.535,21.7,35.4,227
2019-12-04 15:25:42.808,21.7,35.4,229
2019-12-04 15:25:45.084,21.8,35.5,231
2019-12-04 15:25:47.362,21.7,35.5,229
2019-12-04 15:25:49.639,21.7,35.5,229
2019-12-04 15:25:51.916,21.7,35.6,227
2019-12-04 15:25:54.190,21.7,35.6,229
2019-12-04 15:25:56.467,21.7,35.6,229
2019-12-04 15:25:58.745,21.7,35.5,227
2019-12-04 15:26:01.022,21.8,35.6,229
2019-12-04 15:26:03.298,21.8,35.6,226
2019-12-04 15:26:05.572,21.8,35.6,227
2019-12-04 15:26:07.850,21.8,35.6,229
2019-12-04 15:26:10.125,21.8,35.6,227
2019-12-04 15:26:12.402,21.8,35.6,229
2019-12-04 15:26:14.680,21.7,35.5,226
2019-12-04 15:26:16.952,21.7,35.6,229
2019-12-04 15:26:19.230,21.9,35.8,231
2019-12-04 15:26:21.508,21.8,35.7,229
2019-12-04 15:26:23.785,21.8,35.8,229
2019-12-04 15:26:26.062,21.8,35.8,229
2019-12-04 15:26:28.335,21.8,35.8,229
2019-12-04 15:26:30.613,21.8,35.8,226
2019-12-04 15:26:32.890,21.8,35.8,229
2019-12-04 15:26:35.168,21.9,35.9,227
2019-12-04 15:26:37.440,21.7,35.7,229
2019-12-04 15:26:39.718,21.8,35.8,229
2019-12-04 15:26:41.994,21.8,35.8,229
2019-12-04 15:26:44.273,21.8,35.7,231
2019-12-04 15:26:46.550,21.8,35.7,229
2019-12-04 15:26:48.823,21.8,35.6,227
2019-12-04 15:26:51.100,21.9,35.7,227
2019-12-04 15:26:53.377,21.6,35.4,229
2019-12-04 15:26:55.655,21.8,35.5,229
2019-12-04 15:26:57.932,21.8,35.5,229
2019-12-04 15:27:00.205,21.8,35.4,227
2019-12-04 15:27:02.482,21.8,35.4,227
2019-12-04 15:27:04.759,21.8,35.4,227
2019-12-04 15:27:07.037,21.8,35.4,229
2019-12-04 15:27:09.315,21.7,35.3,229
2019-12-04 15:27:11.588,21.8,35.4,229
2019-12-04 15:27:13.866,21.8,35.4,227
2019-12-04 15:27:16.142,21.7,35.3,227
2019-12-04 15:27:18.419,21.9,35.4,227
2019-12-04 15:27:20.697,21.8,35.3,229
2019-12-04 15:27:22.970,21.8,35.3,229
2019-12-04 15:27:25.247,21.9,35.4,229
2019-12-04 15:27:27.525,21.8,35.3,227
2019-12-04 15:27:29.803,21.8,35.3,229
2019-12-04 15:27:32.076,21.7,35.2,231
2019-12-04 15:27:34.352,21.8,35.3,229
2019-12-04 15:27:36.630,21.8,35.3,229
2019-12-04 15:27:38.907,21.8,35.2,231
2019-12-04 15:27:41.185,21.8,35.3,229
2019-12-04 15:27:43.457,21.8,35.2,229
2019-12-04 15:27:45.735,21.8,35.3,226
2019-12-04 15:27:48.012,21.8,35.3,227
2019-12-04 15:27:50.289,21.8,35.3,227
2019-12-04 15:27:52.568,21.8,35.3,231
2019-12-04 15:27:54.840,21.8,35.4,229
2019-12-04 15:27:57.117,21.8,35.5,231
2019-12-04 15:27:59.395,21.8,35.5,227
2019-12-04 15:28:01.672,22.0,35.7,227
2019-12-04 15:28:03.948,21.8,35.6,229
2019-12-04 15:28:06.223,21.8,35.6,229
2019-12-04 15:28:08.499,21.8,35.7,229
2019-12-04 15:28:10.777,21.8,35.7,227
2019-12-04 15:28:13.055,21.7,35.6,229
2019-12-04 15:28:15.327,21.8,35.8,229
2019-12-04 15:28:17.604,21.8,35.8,229
2019-12-04 15:28:19.883,21.7,35.7,229
2019-12-04 15:28:22.159,21.8,35.8,231
2019-12-04 15:28:24.436,21.8,35.9,231
2019-12-04 15:28:26.710,21.8,35.9,229
2019-12-04 15:28:28.987,21.8,35.9,231
2019-12-04 15:28:31.263,21.8,35.8,229
2019-12-04 15:28:33.542,21.8,35.7,229
2019-12-04 15:28:35.819,21.8,35.7,231
2019-12-04 15:28:38.091,21.8,35.6,229
2019-12-04 15:28:40.369,21.8,35.6,229
2019-12-04 15:28:42.647,21.8,35.6,227
2019-12-04 15:28:44.924,21.8,35.5,229
2019-12-04 15:28:47.202,21.9,35.6,231
2019-12-04 15:28:49.474,21.8,35.5,229
2019-12-04 15:28:51.752,21.8,35.5,229
2019-12-04 15:28:54.029,21.8,35.4,227
2019-12-04 15:28:56.306,21.8,35.4,227
2019-12-04 15:28:58.583,21.7,35.3,227
2019-12-04 15:29:00.856,21.7,35.3,229
2019-12-04 15:29:03.134,21.9,35.5,227
2019-12-04 15:29:05.410,21.8,35.4,229
2019-12-04 15:29:07.688,21.8,35.5,227
2019-12-04 15:29:09.966,21.8,35.6,231
2019-12-04 15:29:12.239,21.7,35.6,231
2019-12-04 15:29:14.516,21.7,35.7,227
2019-12-04 15:29:16.794,21.9,35.9,229
2019-12-04 15:29:19.071,21.8,35.9,229
2019-12-04 15:29:21.347,21.9,35.9,229
2019-12-04 15:29:23.621,21.8,35.9,229
2019-12-04 15:29:25.899,21.8,35.9,229
2019-12-04 15:29:28.175,21.7,35.8,229
2019-12-04 15:29:30.452,21.8,35.9,227
2019-12-04 15:29:32.730,21.8,35.9,229
2019-12-04 15:29:35.003,21.8,35.9,231
2019-12-04 15:29:37.280,21.8,35.9,229
2019-12-04 15:29:39.558,21.8,35.9,229
2019-12-04 15:29:41.835,21.8,35.8,229
2019-12-04 15:29:44.108,21.8,35.8,229
2019-12-04 15:29:46.385,21.8,35.7,229
2019-12-04 15:29:48.663,21.8,35.7,229
2019-12-04 15:29:50.941,21.8,35.7,227
2019-12-04 15:29:53.218,21.8,35.6,229
2019-12-04 15:29:55.490,21.8,35.6,229
2019-12-04 15:29:57.768,21.8,35.5,229
2019-12-04 15:30:00.045,21.8,35.5,227
2019-12-04 15:30:02.322,21.8,35.5,226
2019-12-04 15:30:04.599,21.8,35.4,225
2019-12-04 15:30:06.873,21.8,35.4,227
2019-12-04 15:30:09.150,21.8,35.4,225
2019-12-04 15:30:11.426,21.8,35.4,227
2019-12-04 15:30:13.704,21.8,35.5,226
2019-12-04 15:30:15.981,21.8,35.5,227
2019-12-04 15:30:18.254,21.8,35.6,226
2019-12-04 15:30:20.532,21.8,35.6,227
2019-12-04 15:30:22.810,21.8,35.7,229
2019-12-04 15:30:25.085,21.8,35.8,229
2019-12-04 15:30:27.362,21.8,35.8,227
2019-12-04 15:30:29.636,21.8,35.8,227
2019-12-04 15:30:31.914,21.8,35.9,227
2019-12-04 15:30:34.191,21.8,35.9,227
2019-12-04 15:30:36.468,21.8,35.9,227
2019-12-04 15:30:38.741,21.9,36.0,227
2019-12-04 15:30:41.018,21.8,35.9,223
2019-12-04 15:30:43.297,21.8,35.9,223
2019-12-04 15:30:45.573,21.8,35.9,223
2019-12-04 15:30:47.850,21.8,35.8,227
2019-12-04 15:30:50.123,21.8,35.9,227
2019-12-04 15:30:52.402,21.8,35.9,226
2019-12-04 15:30:54.678,21.8,35.9,226
2019-12-04 15:30:56.955,21.8,35.9,227
2019-12-04 15:30:59.229,21.8,35.9,229
2019-12-04 15:31:01.506,21.8,35.9,226
2019-12-04 15:31:03.783,21.8,35.9,227
2019-12-04 15:31:06.060,21.8,35.9,226
2019-12-04 15:31:08.337,21.8,36.0,227
2019-12-04 15:31:10.612,21.8,36.0,227
2019-12-04 15:31:12.889,21.9,36.0,229
2019-12-04 15:31:15.167,21.8,35.9,229
2019-12-04 15:31:17.444,21.8,36.0,229
2019-12-04 15:31:19.721,21.8,36.0,231
2019-12-04 15:31:21.994,21.8,35.9,229
2019-12-04 15:31:24.271,21.8,35.9,231
2019-12-04 15:31:26.548,21.8,35.9,231
2019-12-04 15:31:28.826,21.8,35.8,231
2019-12-04 15:31:31.099,21.8,35.8,229
2019-12-04 15:31:33.376,21.9,35.8,229
2019-12-04 15:31:35.654,21.8,35.7,229
2019-12-04 15:31:37.932,21.8,35.6,229
2019-12-04 15:31:40.208,21.8,35.6,231
2019-12-04 15:31:42.482,21.8,35.6,227
2019-12-04 15:31:44.758,21.8,35.6,227
2019-12-04 15:31:47.036,21.9,35.6,229
2019-12-04 15:31:49.313,21.8,35.5,229
2019-12-04 15:31:51.590,21.8,35.5,229
2019-12-04 15:31:53.864,21.8,35.5,227
2019-12-04 15:31:56.142,21.8,35.5,227
2019-12-04 15:31:58.419,21.8,35.5,226
2019-12-04 15:32:00.695,21.9,35.5,227
2019-12-04 15:32:02.973,21.9,35.5,227
2019-12-04 15:32:05.249,21.9,35.5,229
2019-12-04 15:32:07.524,21.9,35.5,227
2019-12-04 15:32:09.800,21.8,35.5,229
2019-12-04 15:32:12.079,21.8,35.5,227
2019-12-04 15:32:14.354,21.9,35.5,231
2019-12-04 15:32:16.632,21.8,35.5,226
2019-12-04 15:32:18.905,21.8,35.4,227
2019-12-04 15:32:21.183,21.9,35.5,229
2019-12-04 15:32:23.460,21.8,35.5,227
2019-12-04 15:32:25.737,21.9,35.5,229
2019-12-04 15:32:28.015,21.9,35.6,229
2019-12-04 15:32:30.287,21.8,35.5,231
2019-12-04 15:32:32.565,21.8,35.5,229
2019-12-04 15:32:34.842,21.9,35.6,229
2019-12-04 15:32:37.119,21.8,35.5,229
2019-12-04 15:32:39.397,21.9,35.5,229
2019-12-04 15:32:41.673,21.8,35.5,229
2019-12-04 15:32:43.947,21.9,35.5,227
2019-12-04 15:32:46.225,21.8,35.5,229
2019-12-04 15:32:48.502,21.9,35.5,229
2019-12-04 15:32:50.779,21.8,35.5,229
2019-12-04 15:32:53.057,21.8,35.5,229
2019-12-04 15:32:55.331,21.8,35.5,229
2019-12-04 15:32:57.608,21.8,35.5,229
2019-12-04 15:32:59.884,21.8,35.5,229
2019-12-04 15:33:02.161,21.8,35.5,229
2019-12-04 15:33:04.439,21.8,35.5,227
2019-12-04 15:33:06.713,21.8,35.5,229
2019-12-04 15:33:08.989,21.8,35.5,229
2019-12-04 15:33:11.267,21.8,35.5,232
2019-12-04 15:33:13.544,21.8,35.5,229
2019-12-04 15:33:15.821,21.8,35.5,229
2019-12-04 15:33:18.099,21.8,35.5,229
2019-12-04 15:33:20.371,21.9,35.6,229
2019-12-04 15:33:22.649,21.6,35.4,227
2019-12-04 15:33:24.926,21.9,35.6,226
2019-12-04 15:33:27.203,21.8,35.5,222
2019-12-04 15:33:29.477,21.8,35.6,223
2019-12-04 15:33:31.753,21.8,35.7,223
2019-12-04 15:33:34.030,21.8,35.8,226
2019-12-04 15:33:36.309,21.8,35.9,225
2019-12-04 15:33:38.586,21.8,36.0,223
2019-12-04 15:33:40.858,21.8,36.0,225
2019-12-04 15:33:43.135,21.8,36.1,226
2019-12-04 15:33:45.413,21.8,36.2,226
2019-12-04 15:33:47.690,21.8,36.2,227
2019-12-04 15:33:49.964,21.8,36.2,227
2019-12-04 15:33:52.241,21.8,36.1,229
2019-12-04 15:33:54.518,21.8,36.1,231
2019-12-04 15:33:56.795,21.9,36.2,229
2019-12-04 15:33:59.073,21.8,36.1,227
2019-12-04 15:34:01.347,21.8,36.1,229
2019-12-04 15:34:03.623,21.8,36.0,229
2019-12-04 15:34:05.900,21.8,36.0,229
2019-12-04 15:34:08.177,21.8,36.0,227
2019-12-04 15:34:10.451,21.8,36.0,229
2019-12-04 15:34:12.727,21.8,35.9,229
2019-12-04 15:34:15.005,21.8,35.9,229
2019-12-04 15:34:17.283,21.8,35.9,229
2019-12-04 15:34:19.560,21.8,35.9,229
2019-12-04 15:34:21.833,21.8,35.9,229
2019-12-04 15:34:24.111,22.0,36.0,227
2019-12-04 15:34:26.388,21.8,35.8,227
2019-12-04 15:34:28.665,21.8,35.8,227
2019-12-04 15:34:30.942,21.9,35.8,226
2019-12-04 15:34:33.216,21.9,35.8,227
2019-12-04 15:34:35.493,21.8,35.7,227
2019-12-04 15:34:37.769,21.8,35.7,227
2019-12-04 15:34:40.047,21.8,35.8,227
2019-12-04 15:34:42.321,21.8,35.8,227
2019-12-04 15:34:44.597,22.0,36.0,227
2019-12-04 15:34:46.875,21.9,36.0,229
2019-12-04 15:34:49.153,21.9,36.0,229
2019-12-04 15:34:51.429,21.8,35.9,229
2019-12-04 15:34:53.703,22.0,36.2,229
2019-12-04 15:34:55.981,21.9,36.1,229
2019-12-04 15:34:58.257,21.8,36.0,227
2019-12-04 15:35:00.534,21.9,36.1,229
2019-12-04 15:35:02.808,21.8,36.0,229
2019-12-04 15:35:05.085,21.9,36.1,229
2019-12-04 15:35:07.362,21.8,36.0,229
2019-12-04 15:35:09.638,21.8,36.0,229
2019-12-04 15:35:11.916,21.8,36.0,231
2019-12-04 15:35:14.189,21.9,36.0,227
2019-12-04 15:35:16.465,21.8,35.9,229
2019-12-04 15:35:18.743,21.8,35.9,231
2019-12-04 15:35:21.021,21.8,35.8,227
2019-12-04 15:35:23.294,21.9,35.8,229
2019-12-04 15:35:25.571,21.8,35.7,227
2019-12-04 15:35:27.850,21.8,35.7,227
2019-12-04 15:35:30.126,21.9,35.8,229
2019-12-04 15:35:32.403,21.9,35.7,229
2019-12-04 15:35:34.676,21.9,35.8,227
2019-12-04 15:35:36.954,21.9,35.8,226
2019-12-04 15:35:39.231,21.9,35.8,227
2019-12-04 15:35:41.508,21.9,35.7,227
2019-12-04 15:35:43.785,21.9,35.7,229
2019-12-04 15:35:46.058,21.8,35.7,227
2019-12-04 15:35:48.336,21.8,35.7,229
2019-12-04 15:35:50.613,21.8,35.7,227
2019-12-04 15:35:52.890,21.9,35.7,227
2019-12-04 15:35:55.164,21.9,35.8,227
2019-12-04 15:35:57.440,21.9,35.9,229
2019-12-04 15:35:59.718,21.9,36.0,226
2019-12-04 15:36:01.995,21.8,36.0,227
2019-12-04 15:36:04.273,21.9,36.2,225
2019-12-04 15:36:06.546,21.8,36.1,227
2019-12-04 15:36:08.822,21.8,36.1,227
2019-12-04 15:36:11.101,21.9,36.2,227
2019-12-04 15:36:13.378,21.9,36.2,229
2019-12-04 15:36:15.652,21.8,36.1,227
2019-12-04 15:36:17.929,21.9,36.2,229
2019-12-04 15:36:20.207,22.0,36.3,229
2019-12-04 15:36:22.484,21.9,36.2,229
2019-12-04 15:36:24.761,21.9,36.2,227
2019-12-04 15:36:27.034,21.9,36.1,229
2019-12-04 15:36:29.311,21.8,36.0,227
2019-12-04 15:36:31.590,21.9,36.1,226
2019-12-04 15:36:33.865,21.9,36.0,229
2019-12-04 15:36:36.143,21.9,35.9,226
2019-12-04 15:36:38.416,21.9,36.0,227
2019-12-04 15:36:40.694,21.9,36.0,227
2019-12-04 15:36:42.970,21.9,36.0,227
2019-12-04 15:36:45.248,21.9,36.0,227
2019-12-04 15:36:47.521,21.9,36.0,229
2019-12-04 15:36:49.799,21.9,36.0,227
2019-12-04 15:36:52.075,21.9,36.0,229
2019-12-04 15:36:54.352,21.8,35.9,227
2019-12-04 15:36:56.631,22.1,36.2,227
2019-12-04 15:36:58.903,21.9,36.0,229
2019-12-04 15:37:01.181,21.9,36.0,227
2019-12-04 15:37:03.458,22.0,36.1,229
2019-12-04 15:37:05.735,21.9,36.0,227
2019-12-04 15:37:08.012,21.9,36.0,227
2019-12-04 15:37:10.285,21.9,36.0,227
2019-12-04 15:37:12.563,22.0,36.0,229
2019-12-04 15:37:14.840,21.9,35.9,229
2019-12-04 15:37:17.118,21.9,35.8,227
2019-12-04 15:37:19.391,21.9,35.8,229
2019-12-04 15:37:21.668,21.9,35.7,227
2019-12-04 15:37:23.945,21.9,35.7,231
2019-12-04 15:37:26.223,21.9,35.7,229
2019-12-04 15:37:28.501,21.9,35.7,229
2019-12-04 15:37:30.773,21.9,35.7,229
2019-12-04 15:37:33.051,21.9,35.6,229
2019-12-04 15:37:35.328,21.9,35.6,229
2019-12-04 15:37:37.605,21.9,35.6,229
2019-12-04 15:37:39.878,21.9,35.6,229
2019-12-04 15:37:42.155,21.9,35.6,229
2019-12-04 15:37:44.432,21.9,35.6,227
2019-12-04 15:37:46.709,21.9,35.6,227
2019-12-04 15:37:48.983,21.9,35.6,231
2019-12-04 15:37:51.260,21.8,35.5,227
2019-12-04 15:37:53.538,21.9,35.6,229
2019-12-04 15:37:55.815,21.9,35.7,229
2019-12-04 15:37:58.092,21.9,35.7,227
2019-12-04 15:38:00.365,21.9,35.7,229
2019-12-04 15:38:02.643,21.9,35.8,229
2019-12-04 15:38:04.920,21.9,35.8,229
2019-12-04 15:38:07.196,21.9,35.8,229
2019-12-04 15:38:09.474,22.1,36.0,229
2019-12-04 15:38:11.748,21.9,35.9,231
2019-12-04 15:38:14.024,21.9,35.9,231
2019-12-04 15:38:16.302,21.9,36.0,229
2019-12-04 15:38:18.579,21.9,36.0,229
2019-12-04 15:38:20.857,21.9,36.0,229
2019-12-04 15:38:23.130,21.9,36.0,229
2019-12-04 15:38:25.407,21.9,36.0,231
2019-12-04 15:38:27.684,21.9,36.0,229
2019-12-04 15:38:29.962,21.9,35.9,229
2019-12-04 15:38:32.234,22.0,36.0,229
2019-12-04 15:38:34.512,21.9,35.9,229
2019-12-04 15:38:36.789,21.8,35.8,229
2019-12-04 15:38:39.066,21.9,35.9,229
2019-12-04 15:38:41.344,21.9,35.8,229
2019-12-04 15:38:43.617,21.9,35.8,229
2019-12-04 15:38:45.894,22.1,36.0,229
2019-12-04 15:38:48.171,21.9,35.8,229
2019-12-04 15:38:50.449,21.9,35.8,227
2019-12-04 15:38:52.725,21.9,35.8,231
2019-12-04 15:38:54.999,21.9,35.8,227
2019-12-04 15:38:57.277,21.9,35.8,229
2019-12-04 15:38:59.554,21.9,35.8,227
2019-12-04 15:39:01.831,21.8,35.7,229
2019-12-04 15:39:04.104,21.9,35.8,229
2019-12-04 15:39:06.382,21.8,35.7,229
2019-12-04 15:39:08.659,21.8,35.7,229
2019-12-04 15:39:10.936,21.9,35.8,229
2019-12-04 15:39:13.213,21.8,35.7,231
2019-12-04 15:39:15.486,21.8,35.7,229
2019-12-04 15:39:17.763,21.8,35.7,229
2019-12-04 15:39:20.041,21.9,35.8,229
2019-12-04 15:39:22.319,21.9,35.8,227
2019-12-04 15:39:24.592,22.0,35.9,229
2019-12-04 15:39:26.869,21.9,35.9,231
2019-12-04 15:39:29.146,21.8,35.9,229
2019-12-04 15:39:31.423,21.9,36.1,229
2019-12-04 15:39:33.701,21.9,36.1,229
2019-12-04 15:39:35.974,21.9,36.2,229
2019-12-04 15:39:38.251,21.9,36.3,227
2019-12-04 15:39:40.528,21.8,36.2,229
2019-12-04 15:39:42.805,21.8,36.2,229
2019-12-04 15:39:45.083,21.9,36.3,229
2019-12-04 15:39:47.356,21.9,36.3,229
2019-12-04 15:39:49.633,21.9,36.3,229
2019-12-04 15:39:51.910,21.9,36.3,227
2019-12-04 15:39:54.188,21.9,36.2,229
2019-12-04 15:39:56.466,21.9,36.2,227
2019-12-04 15:39:58.743,21.9,36.2,227
2019-12-04 15:40:01.016,21.9,36.2,229
2019-12-04 15:40:03.292,21.9,36.1,229
2019-12-04 15:40:05.570,21.8,36.0,229
2019-12-04 15:40:07.848,21.9,36.1,229
2019-12-04 15:40:10.120,21.9,36.0,229
2019-12-04 15:40:12.398,22.0,36.1,229
2019-12-04 15:40:14.675,21.8,35.9,229
2019-12-04 15:40:16.952,21.9,35.9,227
2019-12-04 15:40:19.230,21.8,35.8,229
2019-12-04 15:40:21.503,22.0,36.0,227
2019-12-04 15:40:23.780,21.9,35.9,229
2019-12-04 15:40:26.059,21.9,36.1,227
2019-12-04 15:40:28.334,21.8,36.1,229
2019-12-04 15:40:30.612,21.9,36.2,229
2019-12-04 15:40:32.886,21.9,36.3,229
2019-12-04 15:40:35.163,21.8,36.2,229
2019-12-04 15:40:37.439,21.9,36.3,227
2019-12-04 15:40:39.717,21.9,36.4,227
2019-12-04 15:40:41.994,21.9,36.3,229
2019-12-04 15:40:44.267,21.9,36.4,227
2019-12-04 15:40:46.544,22.3,36.7,229
2019-12-04 15:40:48.822,21.8,36.3,229
2019-12-04 15:40:51.100,21.8,36.3,227
2019-12-04 15:40:53.377,21.8,36.2,227
2019-12-04 15:40:55.649,21.9,36.3,227
2019-12-04 15:40:57.927,21.9,36.2,229
2019-12-04 15:41:00.204,21.9,36.2,229
2019-12-04 15:41:02.482,21.8,36.1,227
2019-12-04 15:41:04.759,21.9,36.2,229
2019-12-04 15:41:07.032,22.0,36.2,231
2019-12-04 15:41:09.309,21.9,36.1,231
2019-12-04 15:41:11.587,22.0,36.2,229
2019-12-04 15:41:13.864,21.9,36.0,227
2019-12-04 15:41:16.142,21.9,36.0,226
2019-12-04 15:41:18.414,21.8,35.9,226
2019-12-04 15:41:20.691,22.1,36.1,227
2019-12-04 15:41:22.969,21.9,36.1,227
2019-12-04 15:41:25.247,21.9,36.1,227
2019-12-04 15:41:27.523,21.9,36.1,229
2019-12-04 15:41:29.797,21.9,36.1,231
2019-12-04 15:41:32.073,21.9,36.1,231
2019-12-04 15:41:34.351,21.9,36.2,229
2019-12-04 15:41:36.629,21.9,36.2,227
2019-12-04 15:41:38.906,21.9,36.2,223
2019-12-04 15:41:41.179,21.9,36.2,227
2019-12-04 15:41:43.455,22.0,36.3,226
2019-12-04 15:41:45.733,21.9,36.2,227
2019-12-04 15:41:48.010,21.9,36.2,229
2019-12-04 15:41:50.288,21.9,36.2,231
2019-12-04 15:41:52.561,21.9,36.2,229
2019-12-04 15:41:54.838,21.9,36.1,229
2019-12-04 15:41:57.116,21.9,36.1,229
2019-12-04 15:41:59.393,22.0,36.2,227
2019-12-04 15:42:01.670,21.9,36.1,229
2019-12-04 15:42:03.943,21.9,36.1,229
2019-12-04 15:42:06.220,21.9,36.3,229
2019-12-04 15:42:08.498,21.9,36.6,229
2019-12-04 15:42:10.775,22.1,36.9,229
2019-12-04 15:42:13.052,21.9,36.8,227
2019-12-04 15:42:15.326,22.2,37.1,227
2019-12-04 15:42:17.603,22.2,37.0,226
2019-12-04 15:42:19.880,22.0,36.8,227
2019-12-04 15:42:22.158,22.1,36.8,226
2019-12-04 15:42:24.434,22.0,36.6,227
2019-12-04 15:42:26.708,22.0,36.6,229
2019-12-04 15:42:28.985,21.9,36.4,229
2019-12-04 15:42:31.262,22.0,36.4,229
2019-12-04 15:42:33.540,21.9,36.3,227
2019-12-04 15:42:35.816,22.0,36.3,229
2019-12-04 15:42:38.090,22.0,36.2,227
2019-12-04 15:42:40.368,21.9,36.1,229
2019-12-04 15:42:42.645,21.9,36.1,231
2019-12-04 15:42:44.922,21.8,35.9,226
2019-12-04 15:42:47.200,22.0,36.1,227
2019-12-04 15:42:49.472,22.0,36.1,227
2019-12-04 15:42:51.750,21.9,35.9,229
2019-12-04 15:42:54.027,21.9,35.9,229
2019-12-04 15:42:56.304,22.0,36.0,229
2019-12-04 15:42:58.582,21.9,35.8,227
2019-12-04 15:43:00.855,21.9,35.8,227
2019-12-04 15:43:03.132,21.7,35.7,229
2019-12-04 15:43:05.409,22.3,36.1,229
2019-12-04 15:43:07.687,21.9,35.8,229
2019-12-04 15:43:09.963,22.0,35.9,226
2019-12-04 15:43:12.237,22.0,35.9,226
2019-12-04 15:43:14.514,22.0,35.9,226
2019-12-04 15:43:16.792,22.0,35.9,226
2019-12-04 15:43:19.069,21.8,35.7,225
2019-12-04 15:43:21.342,21.9,35.8,229
2019-12-04 15:43:23.619,21.7,35.7,227
2019-12-04 15:43:25.897,22.0,35.9,227
2019-12-04 15:43:28.173,22.0,35.9,227
